"5777 Little River Rd, Atlanta, GA",1450,2090,4,2.5,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1512,3,2,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,2006,4,2.5,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1486,3,2.5,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1122,4,2.5,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,2244,3,2,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1850,3,3,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1122,4,2.5,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1098,4,2.5,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1573,3,3,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,890,3,2.5,33.5979133,-84.4463318,Clayton County
"5777 Little River Rd, Atlanta, GA",1450,1062,4,2.5,33.5979133,-84.4463318,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1372,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1372,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1584,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1506,3,2.5,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1324,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1320,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,837,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1314,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1494,3,2,33.5743616,-84.423729,Clayton County
"6598 River Glen Dr, Atlanta, GA",1450,1380,3,2,33.5743616,-84.423729,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1112,3,1.5,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1112,3,1.5,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1062,3,1.5,33.5420406,-84.3819464,Clayton County
"7799 Park Ln, Atlanta, GA",1000,1020,3,2,33.5420406,-84.3819464,Clayton County
